"Country or Area","Year","Area","Month","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Sweden","2012","Total","June","Data tabulated by year of occurrence","Final figure, complete","2013","9800",""
"Sweden","2012","Total","July","Data tabulated by year of occurrence","Final figure, complete","2013","10274",""
"Sweden","2012","Total","August","Data tabulated by year of occurrence","Final figure, complete","2013","10224",""
"Sweden","2012","Total","September","Data tabulated by year of occurrence","Final figure, complete","2013","9474",""
"Sweden","2012","Total","October","Data tabulated by year of occurrence","Final figure, complete","2013","9207",""
"Sweden","2012","Total","November","Data tabulated by year of occurrence","Final figure, complete","2013","8268",""
"Sweden","2012","Total","December","Data tabulated by year of occurrence","Final figure, complete","2013","8129",""
"Sweden","2011","Total","Total","Data tabulated by year of occurrence","Final figure, complete","2012","111770",""
"Sweden","2011","Total","January","Data tabulated by year of occurrence","Final figure, complete","2012","9252",""
"Sweden","2011","Total","February","Data tabulated by year of occurrence","Final figure, complete","2012","8517",""
"Sweden","2011","Total","March","Data tabulated by year of occurrence","Final figure, complete","2012","9746",""
"Sweden","2011","Total","April","Data tabulated by year of occurrence","Final figure, complete","2012","9631",""
"Sweden","2011","Total","May","Data tabulated by year of occurrence","Final figure, complete","2012","9957",""
"Sweden","2011","Total","June","Data tabulated by year of occurrence","Final figure, complete","2012","9761",""
"Sweden","2011","Total","July","Data tabulated by year of occurrence","Final figure, complete","2012","10224",""
"Sweden","2011","Total","August","Data tabulated by year of occurrence","Final figure, complete","2012","9978",""
"Sweden","2011","Total","September","Data tabulated by year of occurrence","Final figure, complete","2012","9473",""
"Sweden","2011","Total","October","Data tabulated by year of occurrence","Final figure, complete","2012","8975",""
"Sweden","2011","Total","November","Data tabulated by year of occurrence","Final figure, complete","2012","8258",""
"Sweden","2011","Total","December","Data tabulated by year of occurrence","Final figure, complete","2012","7998",""
"Sweden","2011","Total","Unknown","Data tabulated by year of occurrence","Final figure, complete","2012","0",""
"Sweden","2010","Total","Total","Data tabulated by year of occurrence","Final figure, complete","2010","115641",""
"Sweden","2010","Total","January","Data tabulated by year of occurrence","Final figure, complete","2010","9765",""
"Sweden","2010","Total","February","Data tabulated by year of occurrence","Final figure, complete","2010","9228",""
"Sweden","2010","Total","March","Data tabulated by year of occurrence","Final figure, complete","2010","10281",""
"Sweden","2010","Total","April","Data tabulated by year of occurrence","Final figure, complete","2010","10023",""
"Sweden","2010","Total","May","Data tabulated by year of occurrence","Final figure, complete","2010","10113",""
"Sweden","2010","Total","June","Data tabulated by year of occurrence","Final figure, complete","2010","10140",""
"Sweden","2010","Total","July","Data tabulated by year of occurrence","Final figure, complete","2010","10301",""
"Sweden","2010","Total","August","Data tabulated by year of occurrence","Final figure, complete","2010","9996",""
"Sweden","2010","Total","September","Data tabulated by year of occurrence","Final figure, complete","2010","9497",""
"Sweden","2010","Total","October","Data tabulated by year of occurrence","Final figure, complete","2010","9423",""
"Sweden","2010","Total","November","Data tabulated by year of occurrence","Final figure, complete","2010","8501",""
